0,1,46.7163889,-122.95305559999998,1,0,73,1,0,0,0,0,0,0,1,1,0,0
0,1,37.97361110000001,-122.53,0,0,57,1,1,0,0,0,0,0,0,1,0,0
0,1,30.331944399999998,-81.6558333,0,0,73,0,0,0,0,0,0,1,0,1,0,0
0,1,40.273611100000004,-76.88472220000001,0,0,10,1,0,0,0,0,1,0,0,0,1,0
0,1,33.5016667,-117.66166670000001,0,0,55,1,0,0,0,0,0,0,1,1,0,0
2,1,36.779444399999996,-85.4519444,0,0,78,0,1,0,0,0,0,0,0,0,1,0
2,1,35.140555600000006,-85.2327778,1,0,29,0,0,0,0,0,1,0,0,1,0,0
0,1,34.085562,-119.06093500000001,0,0,75,1,0,0,1,0,0,0,0,1,0,0
0,1,-37.813938,144.963425,0,0,79,0,0,0,1,0,0,0,0,1,0,0
0,1,33.4483333,-112.07333329999999,0,0,24,0,0,0,0,1,0,0,0,1,0,0
2,1,38.800277799999996,-90.62638890000001,0,0,75,0,0,0,0,1,0,0,0,1,0,0
0,1,34.0633333,-117.65,0,0,31,1,0,0,0,0,0,1,0,1,0,0
0,1,39.143440999999996,-77.20137,0,0,44,0,1,0,0,0,0,0,0,1,0,0
2,1,48.0402778,-122.405,0,0,93,0,0,0,0,0,1,0,0,1,0,0
1,1,52.25,-0.883333,0,0,32,1,0,0,0,0,1,0,0,1,0,0
1,1,43.6666667,-92.9744444,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0,1,25.9561111,-80.1394444,0,0,40,0,0,0,1,0,0,0,0,0,1,0
0,1,42.271111100000006,-89.09388890000001,0,0,13,0,0,0,0,0,0,0,1,1,0,0
0,1,27.901111100000005,-81.5861111,0,0,28,0,1,0,0,0,0,0,0,1,0,0
0,1,42.271111100000006,-89.09388890000001,0,0,14,0,0,0,1,0,0,0,0,1,0,0
0,1,43.0852778,-77.9425,0,0,77,0,1,0,0,0,0,0,0,1,0,0
0,1,42.271111100000006,-89.09388890000001,1,1,18,0,0,0,0,0,1,0,0,1,0,0
2,1,42.32,-89.0580556,0,0,52,1,1,0,0,0,0,0,0,1,0,0
0,1,37.1272222,-90.45,0,0,99,1,0,0,1,0,0,0,0,1,0,0
2,1,38.2544444,-104.60861109999999,0,0,87,0,0,0,0,0,1,0,0,1,0,0
0,1,33.8358333,-118.33972220000001,0,0,51,1,0,0,0,0,1,0,0,1,0,0
0,1,41.4527778,-82.1825,0,0,23,0,1,0,0,0,0,0,0,1,0,0
0,1,32.7947222,-116.96166670000001,0,0,63,0,0,0,0,0,0,0,1,1,0,0
0,1,-34.928661,138.598633,0,0,48,1,0,0,1,0,0,0,0,1,0,0
0,1,38.8858333,-94.53277779999999,0,0,78,1,0,0,0,0,0,0,1,1,0,0
0,1,33.6411111,-117.9177778,0,0,51,0,0,0,0,0,0,0,1,1,0,0
0,1,36.0152778,-83.415,0,0,62,1,0,0,0,0,1,0,0,1,0,0
0,1,33.8358333,-118.33972220000001,0,0,53,1,0,0,0,0,1,0,0,1,0,0
0,1,39.5419444,-77.1083333,1,1,88,1,1,0,0,0,0,0,0,1,0,0
2,1,47.6063889,-122.33083329999998,0,0,23,0,0,0,0,0,1,0,0,1,0,0
0,1,-34.603722999999995,-58.381593,0,0,69,0,0,0,1,0,0,0,0,1,0,0
2,1,42.3952778,-94.6336111,0,0,91,0,1,0,0,0,0,0,0,1,0,0
0,1,49.25,-123.13333300000001,1,0,41,1,1,0,0,0,0,0,0,1,0,0
0,1,51.514125,-0.093689,0,0,35,1,0,0,0,0,1,0,0,1,0,0
2,1,44.536666700000005,-122.90583329999998,0,0,18,0,0,0,1,0,0,0,0,1,0,0
0,1,44.5402778,-123.36638889999999,0,0,17,0,0,0,0,0,0,1,0,1,0,0
0,1,40.5866667,-122.39055559999998,0,0,81,1,0,0,0,0,1,0,0,1,0,0
0,1,34.256944399999995,-85.1647222,0,0,11,0,1,0,0,0,0,0,0,1,0,0
0,1,46.216667,-63.483332999999995,0,0,37,0,1,0,0,0,0,0,0,1,0,0
1,1,28.565,-81.5863889,0,0,43,1,0,0,0,0,0,1,0,0,0,1
0,1,51.416667,-1.7166669999999997,0,0,78,0,1,0,0,0,0,0,0,1,0,0
0,1,38.935,-74.90638890000001,0,0,96,0,0,0,1,0,0,0,0,1,0,0
0,1,4.62977,-74.13401,0,0,65,0,0,0,1,0,0,0,0,1,0,0
2,1,40.7141667,-74.0063889,0,0,55,0,0,0,0,1,0,0,0,0,1,0
0,1,42.963333299999995,-85.6680556,0,0,83,0,0,0,1,0,0,0,0,1,0,0
0,1,36.6208333,-90.8233333,0,0,45,0,0,0,0,0,0,0,1,1,0,0
2,1,37.553611100000005,-77.46055559999999,1,1,99,1,1,0,0,0,0,0,0,1,0,0
1,1,40.7608333,-111.89027779999999,0,0,51,1,0,0,0,1,0,0,0,0,0,1
0,1,13.727896,100.524123,0,0,4,1,0,0,0,1,0,0,0,1,0,0
1,1,38.6702778,-89.9844444,0,0,27,1,0,0,0,0,0,0,1,1,0,0
0,1,40.668955,-86.134588,0,0,42,1,0,0,0,0,1,0,0,1,0,0
0,1,20.9175,-156.3258333,0,0,99,0,1,0,0,0,0,0,0,1,0,0
2,1,53.166667000000004,-1.0,1,0,55,0,0,0,0,0,0,1,0,1,0,0
0,1,26.6402778,-81.8725,0,0,74,0,0,0,0,1,0,0,0,0,0,1
0,1,39.4561111,-77.9641667,0,0,15,1,0,0,0,1,0,0,0,1,0,0
0,1,-34.45,138.35,1,1,71,1,1,0,0,0,0,0,0,1,0,0
0,1,51.508515,-0.125487,0,0,77,0,0,0,1,0,0,0,0,1,0,0
0,1,33.5833333,-95.9097222,0,0,82,1,0,0,0,0,0,0,1,1,0,0
1,1,40.7966667,-81.5216667,0,0,93,1,0,1,0,0,0,0,0,1,0,0
0,1,43.2136111,-77.9394444,0,0,58,1,1,0,0,0,0,0,0,1,0,0
0,1,32.8794444,-111.75666670000001,0,0,59,0,1,0,0,0,0,0,0,0,1,0
2,1,47.415833299999996,-120.29194440000002,0,0,60,0,0,1,0,0,0,0,0,0,1,0
2,1,41.5569444,-83.6272222,0,0,49,0,1,0,0,0,0,0,0,1,0,0
2,1,64.8377778,-147.7163889,1,1,7,1,1,0,0,0,0,0,0,0,1,0
0,1,41.85,-87.65,0,0,62,0,1,0,0,0,0,0,0,1,0,0
2,1,-17.383333,-66.166667,0,0,56,0,0,0,1,0,0,0,0,0,1,0
0,1,32.7152778,-117.1563889,0,0,96,0,0,0,0,0,1,0,0,0,0,1
0,1,29.4658333,-81.25805559999999,0,0,43,0,0,0,0,0,1,0,0,1,0,0
0,1,47.5675,-122.63138889999999,0,0,90,0,0,0,1,0,0,0,0,1,0,0
0,1,41.52,-81.4888889,0,0,9,1,0,1,0,0,0,0,0,1,0,0
0,1,44.536666700000005,-122.90583329999998,0,0,83,0,0,1,0,0,0,0,0,1,0,0
0,1,27.947222200000002,-82.45861109999998,0,0,56,0,0,0,0,0,0,1,0,1,0,0
0,1,40.900833299999995,-73.34361109999999,1,1,52,1,1,0,0,0,0,0,0,1,0,0
0,1,42.103333299999996,-76.2625,0,0,3,0,0,0,0,0,1,0,0,0,0,1
0,1,42.5777778,-70.7694444,0,0,56,0,0,1,0,0,0,0,0,1,0,0
0,1,39.7683333,-86.1580556,0,0,75,0,0,0,1,0,0,0,0,1,0,0
0,1,33.539444399999994,-83.8194444,0,0,4,1,0,0,0,0,1,0,0,1,0,0
0,1,43.163611100000004,-73.0727778,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,39.936944399999994,-120.94611110000001,1,1,40,0,1,0,0,0,0,0,0,1,0,0
0,1,43.683333000000005,-79.766667,0,0,88,0,0,0,0,0,1,0,0,1,0,0
0,1,35.2619444,-81.1875,0,0,23,0,0,0,0,0,1,0,0,1,0,0
2,1,42.888614000000004,-78.872212,0,0,84,0,0,0,0,0,0,1,0,1,0,0
2,1,33.8702778,-117.92444440000001,0,0,6,0,0,0,1,0,0,0,0,0,1,0
0,1,39.11555560000001,-77.56388890000001,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,1,39.6477778,-104.9872222,0,0,28,0,0,0,0,0,0,1,0,1,0,0
0,1,33.9908333,-118.45916670000001,0,0,71,0,0,0,1,0,0,0,0,1,0,0
0,1,47.5675,-122.63138889999999,0,0,77,1,1,0,0,0,0,0,0,1,0,0
0,1,29.7027778,-98.1241667,0,0,55,0,0,0,0,1,0,0,0,1,0,0
0,1,30.4866667,-90.95611109999999,0,0,18,1,0,0,0,1,0,0,0,1,0,0
0,1,44.875555600000006,-91.9191667,0,0,63,1,0,0,0,0,1,0,0,1,0,0
0,1,41.7308333,-84.9327778,0,0,17,0,1,0,0,0,0,0,0,1,0,0
0,1,39.158055600000004,-75.52472220000001,0,0,55,1,0,0,0,1,0,0,0,1,0,0
0,1,41.4277778,-74.16638890000002,0,0,40,1,0,0,1,0,0,0,0,1,0,0
0,1,34.5022222,-97.9575,0,0,22,1,0,0,0,0,0,0,1,1,0,0
0,1,36.165833299999996,-86.7844444,0,0,25,0,1,0,0,0,0,0,0,1,0,0
0,1,40.5697222,-79.765,0,0,71,1,0,0,0,0,0,0,1,1,0,0
1,1,48.0519444,-122.1758333,0,0,74,1,0,0,0,0,1,0,0,0,0,1
0,1,29.423888899999998,-98.4933333,0,0,70,0,0,0,0,0,0,0,1,1,0,0
0,1,53.666667000000004,-3.0,0,0,69,0,0,0,1,0,0,0,0,1,0,0
0,1,41.7,-71.6833333,0,0,99,1,0,0,1,0,0,0,0,1,0,0
2,1,37.175277799999996,-101.3491667,0,0,49,1,0,0,0,1,0,0,0,1,0,0
0,1,32.1572222,-94.33722220000001,0,0,7,1,0,0,0,1,0,0,0,1,0,0
0,1,3.1390029999999998,101.68685500000001,0,0,58,1,0,0,0,0,0,1,0,1,0,0
0,1,38.2972222,-122.28444440000001,0,0,44,0,0,0,0,0,0,1,0,1,0,0
0,1,30.331944399999998,-81.6558333,0,0,99,1,1,0,0,0,0,0,0,1,0,0
0,1,39.6363889,-74.80277779999999,0,0,54,1,0,0,0,0,1,0,0,0,0,1
2,1,44.583333,-75.68333299999999,0,0,73,0,0,0,0,1,0,0,0,0,1,0
0,1,40.3041667,-73.9927778,0,0,23,0,0,0,0,0,0,1,0,1,0,0
0,1,39.613584,-84.160146,0,0,76,0,0,0,1,0,0,0,0,1,0,0
0,1,46.2633333,-119.48666670000001,0,0,64,1,1,0,0,0,0,0,0,1,0,0
0,1,37.538888899999996,-87.2583333,1,0,50,1,1,0,0,0,0,0,0,1,0,0
0,1,29.7233333,-98.9355556,0,0,96,1,0,0,0,0,0,1,0,1,0,0
0,1,42.096388899999994,-79.3758333,0,0,63,0,1,0,0,0,0,0,0,1,0,0
0,1,51.316666999999995,-0.266667,0,0,18,1,0,0,0,0,0,0,1,1,0,0
0,1,38.7316667,-82.9977778,1,1,68,0,0,0,1,0,0,0,0,1,0,0
2,1,29.186896,-89.936737,0,0,98,0,0,0,1,0,0,0,0,0,1,0
0,1,51.916667,-0.65,0,0,62,0,0,0,0,1,0,0,0,1,0,0
1,1,47.6761111,-120.2072222,0,0,96,1,0,0,0,0,1,0,0,1,0,0
0,1,27.9375,-82.28611109999999,0,0,53,1,0,1,0,0,0,0,0,1,0,0
0,1,33.451111100000006,-86.9966667,0,0,7,0,1,0,0,0,0,0,0,1,0,0
2,1,51.628347,0.814539,0,0,47,1,0,0,0,1,0,0,0,0,1,0
2,1,42.5833333,-71.80277779999999,1,1,26,1,0,0,0,0,0,0,1,1,0,0
0,1,41.083152,-73.920137,0,0,18,1,0,1,0,0,0,0,0,1,0,0
2,1,42.460555600000006,-83.6516667,0,0,38,1,0,0,0,1,0,0,0,1,0,0
0,1,41.6777778,-79.88,0,0,95,1,0,0,0,0,1,0,0,1,0,0
2,1,38.7522222,-121.28694440000001,0,0,63,1,1,0,0,0,0,0,0,0,1,0
0,1,46.82194439999999,-123.095,0,0,28,1,0,0,0,0,0,0,1,1,0,0
0,1,28.1458333,-82.7569444,0,0,30,0,0,0,0,0,1,0,0,1,0,0
0,1,13.728,-60.95399999999999,0,0,7,0,0,0,0,0,1,0,0,1,0,0
2,1,40.0213889,-122.09916670000001,1,1,30,1,0,0,0,0,0,0,1,0,1,0
2,1,32.4616667,-90.11527779999999,0,0,50,1,0,1,0,0,0,0,0,0,1,0
0,1,47.2033333,-122.23916670000001,0,0,11,1,0,0,1,0,0,0,0,1,0,0
2,1,36.9902778,-86.4436111,0,0,12,1,1,0,0,0,0,0,0,0,1,0
2,1,41.330555600000004,-72.9722222,1,0,57,0,0,0,1,0,0,0,0,0,1,0
0,1,34.028926,-84.19857900000001,0,0,38,0,0,0,1,0,0,0,0,1,0,0
0,1,26.318055600000005,-80.1,0,0,37,1,0,0,1,0,0,0,0,1,0,0
2,1,41.4047222,-81.7230556,0,0,90,1,0,0,1,0,0,0,0,1,0,0
0,1,46.6633333,-123.80333329999999,0,0,42,0,0,0,0,0,1,0,0,1,0,0
0,1,53.292790000000004,-6.141937,0,0,68,0,0,0,1,0,0,0,0,0,1,0
0,1,35.6838889,-82.0094444,0,0,83,1,1,0,0,0,0,0,0,0,0,1
0,1,30.168611100000003,-93.3758333,0,0,62,1,0,0,0,0,0,1,0,1,0,0
0,1,34.4838889,-114.32166670000001,1,1,75,1,0,0,1,0,0,0,0,1,0,0
0,1,35.3733333,-119.01777779999999,0,0,44,0,0,0,0,0,0,0,1,1,0,0
2,1,47.2033333,-122.23916670000001,0,0,26,1,0,0,0,1,0,0,0,0,1,0
2,1,44.9133333,-93.5030556,0,0,47,0,0,0,0,0,0,1,0,0,1,0
0,1,34.1722222,-118.37805559999998,0,0,41,0,0,0,0,0,0,1,0,1,0,0
2,1,41.2455556,-89.9247222,1,0,94,0,1,0,0,0,0,0,0,1,0,0
0,1,40.708611100000006,-113.11666670000001,0,0,56,1,0,0,0,0,0,0,1,1,0,0
1,1,33.3391667,-84.6486111,0,0,13,0,0,0,0,0,0,0,1,1,0,0
0,1,30.623611100000005,-84.4147222,0,0,59,1,0,0,1,0,0,0,0,1,0,0
0,1,28.8002778,-81.2733333,0,0,70,0,0,0,1,0,0,0,0,1,0,0
0,1,18.4463889,-66.3880556,0,0,45,1,1,0,0,0,0,0,0,1,0,0
0,1,44.3875,-68.2044444,0,0,28,1,1,0,0,0,0,0,0,1,0,0
0,1,34.9494444,-81.93222220000001,0,0,65,0,0,0,0,0,0,0,1,1,0,0
2,1,53.166667000000004,-2.583333,0,0,12,0,0,0,0,0,0,0,1,0,1,0
0,1,41.9438889,-85.6325,0,0,40,0,1,0,0,0,0,0,0,1,0,0
2,1,44.8041667,-93.16666670000001,0,0,97,1,0,0,0,0,1,0,0,0,1,0
0,1,38.7522222,-121.28694440000001,0,0,2,1,1,0,0,0,0,0,0,1,0,0
0,1,36.6230556,-93.1638889,1,1,28,1,0,0,0,0,0,1,0,1,0,0
0,1,47.5675,-122.63138889999999,0,0,85,1,0,0,0,0,0,1,0,1,0,0
0,1,34.1063889,-117.59222220000001,0,0,27,1,0,0,0,0,1,0,0,1,0,0
0,1,29.384209999999996,-98.581082,0,0,35,0,0,0,0,0,0,0,1,1,0,0
1,1,41.658055600000004,-90.5844444,0,0,58,1,1,0,0,0,0,0,0,0,0,1
0,1,41.9316667,-87.9888889,0,0,59,0,1,0,0,0,0,0,0,1,0,0
2,1,42.3636111,-87.8447222,0,0,26,1,0,0,0,1,0,0,0,1,0,0
2,1,33.150555600000004,-96.8233333,0,0,58,0,0,0,0,0,0,1,0,0,1,0
0,1,35.2219444,-101.8308333,0,0,89,0,1,0,0,0,0,0,0,1,0,0
0,1,49.683333000000005,-125.0,0,0,28,1,0,0,0,1,0,0,0,1,0,0
0,1,21.590277800000003,-158.1125,0,0,21,0,0,0,0,0,0,0,1,1,0,0
1,1,41.7675,-76.4430556,1,1,88,1,1,0,0,0,0,0,0,1,0,0
2,1,36.5297222,-87.3594444,0,0,46,1,0,0,1,0,0,0,0,1,0,0
0,1,40.975,-81.4083333,0,0,71,0,1,0,0,0,0,0,0,1,0,0
0,1,36.175,-115.1363889,0,0,53,0,0,0,1,0,0,0,0,1,0,0
0,1,34.9191667,-115.06194440000002,0,0,45,0,0,0,0,1,0,0,0,1,0,0
0,1,48.3888889,-122.495,0,0,16,1,0,0,0,0,0,0,1,1,0,0
0,1,37.0561111,-85.0886111,0,0,35,0,0,0,0,1,0,0,0,1,0,0
0,1,41.60055560000001,-93.60888890000001,0,0,41,1,0,0,0,0,0,0,1,1,0,0
0,1,38.2547222,-121.2988889,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,1,39.1652778,-86.52638890000001,0,0,82,0,0,0,0,0,0,0,1,1,0,0
0,1,26.5625,-81.94972220000001,0,0,2,1,0,0,1,0,0,0,0,1,0,0
0,1,29.311659999999996,47.481766,0,0,34,1,0,0,1,0,0,0,0,1,0,0
0,1,27.965555600000005,-82.80027779999999,0,0,24,0,0,0,0,0,1,0,0,1,0,0
0,1,40.5741667,-74.61027779999999,0,0,100,1,0,0,0,0,1,0,0,1,0,0
0,1,37.3394444,-121.8938889,0,0,42,0,1,0,0,0,0,0,0,1,0,0
2,1,41.542777799999996,-87.68472220000001,0,0,43,1,0,0,0,0,0,0,1,0,1,0
0,1,36.804444399999994,-121.7858333,0,0,38,0,0,0,0,0,1,0,0,1,0,0
2,1,26.683333299999997,-80.28,0,0,79,0,1,0,0,0,0,0,0,1,0,0
2,1,33.0580556,-112.04694440000002,0,0,26,0,0,0,0,0,0,1,0,1,0,0
2,1,26.615555600000004,-80.05722220000001,0,0,88,0,0,0,0,1,0,0,0,1,0,0
2,1,29.1691667,-95.43166670000001,0,0,87,0,0,0,1,0,0,0,0,1,0,0
2,1,41.485711,-71.563662,0,0,88,0,0,0,0,0,1,0,0,1,0,0
0,1,31.761944399999997,-95.6305556,0,0,70,1,0,0,1,0,0,0,0,1,0,0
0,1,36.188137,-94.54049599999999,0,0,53,1,0,0,0,0,0,0,1,1,0,0
0,1,43.0125,-83.6875,0,0,45,0,0,0,0,0,1,0,0,1,0,0
0,1,32.7447222,-116.99805559999999,0,0,30,1,0,0,1,0,0,0,0,1,0,0
0,1,42.963333299999995,-85.6680556,0,0,54,0,0,0,0,0,1,0,0,1,0,0
0,1,40.566428,-89.731773,1,0,7,1,0,0,1,0,0,0,0,1,0,0
0,1,34.1577778,-118.6375,0,0,73,0,0,0,0,1,0,0,0,1,0,0
0,1,42.3086111,-83.48222220000001,0,0,40,0,0,1,0,0,0,0,0,1,0,0
0,1,30.5402778,-88.6875,0,0,27,1,0,0,1,0,0,0,0,1,0,0
0,1,42.911944399999996,-77.7458333,0,0,53,1,0,0,0,0,1,0,0,0,0,1
0,1,28.538055600000003,-81.3794444,0,0,99,0,0,0,0,0,0,1,0,1,0,0
0,1,46.0,-64.55,0,0,12,1,0,0,1,0,0,0,0,1,0,0
0,1,40.0175,-90.4241667,1,0,49,0,0,0,0,1,0,0,0,0,0,1
0,1,34.224166700000005,-118.23916670000001,0,0,15,1,0,0,1,0,0,0,0,1,0,0
0,1,39.9561111,-75.0583333,0,0,67,0,0,1,0,0,0,0,0,1,0,0
0,1,41.5569444,-83.6272222,0,0,89,0,1,0,0,0,0,0,0,1,0,0
0,1,51.38847,-0.416969,0,0,91,1,0,0,0,1,0,0,0,1,0,0
0,1,37.836111100000004,-87.59,0,0,6,0,0,0,0,0,0,0,1,1,0,0
2,1,44.98,-93.26361109999999,0,0,41,1,1,0,0,0,0,0,0,1,0,0
0,1,46.62794,14.30899,0,0,26,0,0,0,0,0,0,0,1,1,0,0
2,1,35.2225,-97.4391667,0,0,41,1,0,0,0,1,0,0,0,0,1,0
0,1,18.220833,-66.590149,0,0,33,1,0,1,0,0,0,0,0,1,0,0
0,1,34.3916667,-118.54166670000001,0,0,27,0,1,0,0,0,0,0,0,1,0,0
0,1,40.333611100000006,-75.6377778,0,0,83,0,0,0,1,0,0,0,0,1,0,0
2,1,42.5830556,-83.3594444,0,0,85,1,0,1,0,0,0,0,0,0,1,0
1,1,34.0522222,-118.2427778,1,1,82,1,1,0,0,0,0,0,0,0,0,1
0,1,40.8808333,-88.6297222,0,0,34,1,1,0,0,0,0,0,0,1,0,0
0,1,34.2783333,-119.29222220000001,0,0,57,0,1,0,0,0,0,0,0,1,0,0
0,1,42.241111100000005,-83.6130556,0,0,32,1,0,0,0,0,0,0,1,1,0,0
0,1,38.9886111,-78.35888890000001,0,0,67,0,0,0,1,0,0,0,0,1,0,0
0,1,32.7252778,-114.6236111,0,0,95,0,0,1,0,0,0,0,0,1,0,0
0,1,31.554444399999994,-110.3030556,0,0,4,1,1,0,0,0,0,0,0,1,0,0
2,1,42.0083333,-91.64388890000001,0,0,18,0,0,0,0,0,0,1,0,1,0,0
0,1,40.330188,-79.730701,0,0,23,0,0,0,0,0,0,1,0,1,0,0
1,1,33.9547222,-118.2111111,1,1,13,1,0,0,0,1,0,0,0,0,0,1
0,1,38.2541667,-85.7594444,1,1,4,0,0,0,1,0,0,0,0,1,0,0
0,1,33.669444399999996,-117.82222220000001,0,0,32,1,0,0,0,0,0,1,0,1,0,0
0,1,42.485833299999996,-83.1052778,0,0,77,1,1,0,0,0,0,0,0,1,0,0
0,1,40.5675,-88.2477778,1,1,65,1,1,0,0,0,0,0,0,1,0,0
0,1,44.2,-77.033333,0,0,50,0,0,0,1,0,0,0,0,1,0,0
0,1,46.7683333,-88.7530556,0,0,28,0,1,0,0,0,0,0,0,1,0,0
0,1,32.273055600000006,-89.9858333,0,0,5,1,0,0,0,0,0,1,0,1,0,0
0,1,41.6361111,-70.93472220000001,0,0,100,0,0,0,0,0,0,1,0,1,0,0
0,1,53.1,9.15,1,1,79,0,1,0,0,0,0,0,0,1,0,0
2,1,43.0730556,-89.4011111,0,0,51,0,0,0,1,0,0,0,0,1,0,0
0,1,31.731944399999996,-84.1708333,0,0,87,1,1,0,0,0,0,0,0,1,0,0
0,1,42.610555600000005,-71.23472220000001,0,0,86,0,0,0,1,0,0,0,0,1,0,0
0,1,42.1291667,-80.0852778,1,0,75,0,0,0,0,1,0,0,0,1,0,0
0,1,42.983333,-81.25,0,0,46,0,0,0,0,0,1,0,0,0,0,1
0,1,41.2052778,-76.00527779999999,0,0,59,1,0,0,0,0,0,1,0,1,0,0
1,1,41.966666700000005,-71.1875,0,0,21,1,0,1,0,0,0,0,0,1,0,0
0,1,35.960555600000006,-83.9208333,0,0,72,0,0,0,0,0,1,0,0,1,0,0
0,1,34.189021000000004,-118.602337,0,0,42,1,0,0,0,0,1,0,0,1,0,0
0,1,44.4375,-73.0686111,1,0,43,1,0,0,0,0,0,1,0,1,0,0
2,1,48.187056,-122.507847,0,0,7,1,0,0,0,1,0,0,0,0,1,0
0,1,39.021666700000004,-84.44,1,0,44,1,0,0,0,1,0,0,0,1,0,0
1,1,33.214722200000004,-97.1327778,0,0,50,0,0,0,0,0,0,0,1,0,0,1
0,1,39.9536111,-74.1983333,0,0,53,1,0,0,0,0,1,0,0,1,0,0
0,1,33.990968,-118.09886100000001,1,0,72,1,0,0,0,1,0,0,0,1,0,0
0,1,31.578333299999997,-84.1558333,0,0,63,0,1,0,0,0,0,0,0,1,0,0
0,1,-33.861481,151.205475,0,0,38,0,0,0,0,1,0,0,0,1,0,0
0,1,41.08138889999999,-81.5191667,0,0,47,0,0,0,1,0,0,0,0,1,0,0
0,1,39.419444399999996,-76.7805556,0,0,79,1,0,1,0,0,0,0,0,1,0,0
0,1,41.9583333,-70.6677778,1,1,65,0,0,0,0,0,1,0,0,1,0,0
1,1,5.852036,-55.203828,0,0,91,0,0,1,0,0,0,0,0,0,0,1
0,1,41.544444399999996,-73.2094444,0,0,36,0,0,0,1,0,0,0,0,1,0,0
0,1,38.2027778,-75.69277779999999,0,0,25,1,0,0,1,0,0,0,0,1,0,0
0,1,40.4405556,-79.9961111,0,0,100,1,1,0,0,0,0,0,0,1,0,0
0,1,39.8666667,-74.1683333,1,0,84,1,0,1,0,0,0,0,0,1,0,0
0,1,42.0775,-78.43,0,0,69,1,0,0,0,1,0,0,0,1,0,0
0,1,51.266667,-114.016667,0,0,77,0,0,0,0,0,0,1,0,1,0,0
0,1,43.3652778,-72.17388890000001,0,0,29,0,0,0,0,0,1,0,0,1,0,0
0,1,51.64397,-121.29501,0,0,13,1,1,0,0,0,0,0,0,1,0,0
0,1,51.903760999999996,-0.19661199999999998,0,0,68,1,0,0,0,0,0,1,0,1,0,0
0,1,35.925,-86.8688889,0,0,78,0,0,0,0,0,0,1,0,1,0,0
2,1,41.3325,-73.20777779999999,0,0,29,0,1,0,0,0,0,0,0,1,0,0
0,1,53.55,-113.5,0,0,5,1,0,0,1,0,0,0,0,1,0,0
0,1,39.6133333,-105.0161111,0,0,35,1,0,0,0,0,0,0,1,1,0,0
0,1,42.1083333,-91.285,1,0,3,1,0,1,0,0,0,0,0,1,0,0
2,1,42.5680556,-78.47916670000001,0,0,78,1,0,0,0,0,0,1,0,1,0,0
0,1,44.519722200000004,-67.6155556,0,0,95,0,1,0,0,0,0,0,0,1,0,0
0,1,44.3147222,-84.76472220000001,0,0,57,1,0,0,1,0,0,0,0,1,0,0
0,1,53.916667000000004,-122.766667,0,0,77,0,1,0,0,0,0,0,0,1,0,0
0,1,43.216666700000005,-123.34055559999999,0,0,38,0,1,0,0,0,0,0,0,1,0,0
0,1,44.35,-78.75,0,0,51,1,0,0,1,0,0,0,0,1,0,0
